"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Barcode","Option1 name","Option1 value","Option1 Linked To","Option2 name","Option2 value","Option2 Linked To","Option3 name","Option3 value","Option3 Linked To","Price","Compare-at price","Cost per item","Charge tax","Tax code","Unit price total measure","Unit price total measure unit","Unit price base measure","Unit price base measure unit","Inventory tracker","Inventory quantity","Continue selling when out of stock","Weight value (grams)","Weight unit for display","Requires shipping","Fulfillment service","Product image URL","Image position","Image alt text","Variant image URL","Gift card","SEO title","SEO description","Color (product.metafields.shopify.color-pattern)","Google Shopping / Google product category","Google Shopping / Gender","Google Shopping / Age group","Google Shopping / Manufacturer part number (MPN)","Google Shopping / Ad group name","Google Shopping / Ads labels","Google Shopping / Condition","Google Shopping / Custom product","Google Shopping / Custom label 0","Google Shopping / Custom label 1","Google Shopping / Custom label 2","Google Shopping / Custom label 3","Google Shopping / Custom label 4","Metafield: custom.specifications [json]"
"Total Brushless 4 5 Inch 20v 4ah Battery Angle Grinder Battery Charger 5 Disc","total-brushless-4-5-inch-20v-4ah-battery-angle-grinder-battery-charger-5-disc","TOTAL Brushless 4.5 Inch 20V 4Ah Battery Angle Grinder + Battery & Charger + 5 DiscBrushless motor. Electrical voltage: 20 volts.Electrical power: 900 watts.Number of revolutions: 3000 / 6000 / 9000 revolutions per minute.Cylinder diameter: 115 mm.X-thread size: M14. Includes: 1 set of metal cutting stones (5 pieces).1 x 4.0 Ah battery (TFBLI20021).Number 1 charger (TFCLI2001).Charging current/frequency: 220-240V ~ 50/60Hz.Packed in a colorful cardboard box.","AIpower Kuwait","Tools","Cordless","Tools, Cordless","TRUE","Active","AIP-1032","","Title","Default Title","","","","","","","","25.5","","","TRUE","","","","","","shopify","5","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776065044.jpg","1","Total Brushless 4 5 Inch 20v 4ah Battery Angle Grinder Battery Charger 5 Disc","","FALSE","Total Brushless 4 5 Inch 20v 4ah Battery Angle Grinder Battery Charger 5 Disc","TOTAL Brushless 4.5 Inch 20V 4Ah Battery Angle Grinder + Battery & Charger + 5 DiscBrushless motor. Electrical voltage: 20 volts.Electrical power: 900 watts.Number of revolutions: 3000 / 6000 / 9000 revolutions per minute.Cylinder diameter: 115 mm.X-thread size: M14. Includes: 1 set of metal cutting stones (5 pieces).1","","","","","","Cordless","Tools","New","FALSE","","","","","",""
"","total-brushless-4-5-inch-20v-4ah-battery-angle-grinder-battery-charger-5-disc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776065079.jpg","2","Total Brushless 4 5 Inch 20v 4ah Battery Angle Grinder Battery Charger 5 Disc","","","","","","","","","","","","","","","","","","",""
"Total Cordless Brushless Blower Battery Charger 20v 8 5m%c2%b3","total-cordless-brushless-blower-battery-charger-20v-8-5m³","TOTAL Cordless Brushless Blower + Battery + Charger 20V 8.5m³Specifications: Voltage: 20V.No-Load Speed: 0-18500rpm.Air Volume: 8.5m³/min.Air Speed: 144km/h. Package Include: 2 pcs 2.0Ah Battery.1 pc Charger.Packed by Color Box.","AIpower Kuwait","Tools","Cordless","Tools, Cordless","TRUE","Active","AIP-1038","","Title","Default Title","","","","","","","","33.75","","","TRUE","","","","","","shopify","3","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776075429.jpg","1","Total Cordless Brushless Blower Battery Charger 20v 8 5m%c2%b3","","FALSE","Total Cordless Brushless Blower Battery Charger 20v 8 5m%c2%b3","TOTAL Cordless Brushless Blower + Battery + Charger 20V 8.5m³Specifications: Voltage: 20V.No-Load Speed: 0-18500rpm.Air Volume: 8.5m³/min.Air Speed: 144km/h. Package Include: 2 pcs 2.0Ah Battery.1 pc Charger.Packed by Color Box.","","","","","","Cordless","Tools","New","FALSE","","","","","",""
"","total-cordless-brushless-blower-battery-charger-20v-8-5m³","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776075499.jpg","2","Total Cordless Brushless Blower Battery Charger 20v 8 5m%c2%b3","","","","","","","","","","","","","","","","","","",""
"Total Heat Gun Tb20078 2000w 3 Temperature Settings 50 550%c2%b0c With 4 Nozzles","total-heat-gun-tb20078-2000w-3-temperature-settings-50-550°c-with-4-nozzles","TOTAL Heat Gun TB20078, 2000W, 3 Temperature Settings 50-550°C, with 4 NozzlesPOWERFUL PERFORMANCE: 2000W heat gun with versatile temperature range from 50°C to 550°C, perfect for various DIY and professional applications. TEMPERATURE CONTROL: Features 3 temperature settings with adjustable airflow rates of 450/300/450 L/min for precise heat control. VERSATILE ACCESSORIES: Includes 4 specialized nozzles - reduction, reflector, flat, and scraper - for different applications and surface treatments.TECHNICAL SPECIFICATIONS: Operates on 220-240V~50/60Hz power supply, delivering consistent and reliable heating performance. MULTIPLE AIRFLOW SETTINGS: Adjustable airflow control allows for optimal heat distribution and precise application in various projects.","AIpower Kuwait","Tools","Electric","Tools, Electric","TRUE","Active","AIP-1041","","Title","Default Title","","","","","","","","9.75","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776080175.jpg","1","Total Heat Gun Tb20078 2000w 3 Temperature Settings 50 550%c2%b0c With 4 Nozzles","","FALSE","Total Heat Gun Tb20078 2000w 3 Temperature Settings 50 550%c2%b0c With 4 Nozzles","TOTAL Heat Gun TB20078, 2000W, 3 Temperature Settings 50-550°C, with 4 NozzlesPOWERFUL PERFORMANCE: 2000W heat gun with versatile temperature range from 50°C to 550°C, perfect for various DIY and professional applications. TEMPERATURE CONTROL: Features 3 temperature settings with adjustable airflow rates of 450/300/450","","","","","","Electric","Tools","New","FALSE","","","","","",""
"","total-heat-gun-tb20078-2000w-3-temperature-settings-50-550°c-with-4-nozzles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776080185.jpg","2","Total Heat Gun Tb20078 2000w 3 Temperature Settings 50 550%c2%b0c With 4 Nozzles","","","","","","","","","","","","","","","","","","",""
"Powertex Ppt Rs 30 A 590w Electric Reciprocating Saw","powertex-ppt-rs-30-a-590w-electric-reciprocating-saw","POWERTEX PPT-RS-30, a 590W electric reciprocating sawThis tool is the Powertex PPT-RS-30, a 590W electric reciprocating saw designed for professional and DIY demolition and cutting tasks. It is frequently marketed under the AJF30 model name in various regions, sharing the same technical specifications and body design. Key Specifications: The saw features an adjustable speed setting and is built for straight-line sawing of wood, metal, plastic, and other materials. Power Input: 590W.No-load Strokes: 0 – 2,300/min.Length of Stroke: 30mm.Max. Cutting Capacity: 90mm for both steel and wood.Weight: Approximately 3.2 kg.Warranty 6 Months.","AIpower Kuwait","Tools","Electric","Tools, Electric","TRUE","Active","AIP-1044","","Title","Default Title","","","","","","","","28.5","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776087395.jpg","1","Powertex Ppt Rs 30 A 590w Electric Reciprocating Saw","","FALSE","Powertex Ppt Rs 30 A 590w Electric Reciprocating Saw","POWERTEX PPT-RS-30, a 590W electric reciprocating sawThis tool is the Powertex PPT-RS-30, a 590W electric reciprocating saw designed for professional and DIY demolition and cutting tasks. It is frequently marketed under the AJF30 model name in various regions, sharing the same technical specifications and body design. ","","","","","","Electric","Tools","New","FALSE","","","","","",""
"","powertex-ppt-rs-30-a-590w-electric-reciprocating-saw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776087403.jpg","2","Powertex Ppt Rs 30 A 590w Electric Reciprocating Saw","","","","","","","","","","","","","","","","","","",""
"","powertex-ppt-rs-30-a-590w-electric-reciprocating-saw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776087414.jpg","3","Powertex Ppt Rs 30 A 590w Electric Reciprocating Saw","","","","","","","","","","","","","","","","","","",""
"Electric Hoist 900w 250kgs 500kgs Lifting Capacity","electric-hoist-900w-250kgs-500kgs-lifting-capacity","Electric Hoist 900W, 250Kgs/500Kgs Lifting CapacityThis item is a mini electric wire rope hoist, a material handling tool used for raising and lowering heavy loads. Lifting Capacity: Depending on the setup, this type of hoist can lift up to 250 kg on a single line or 500 kg on a double line. Features: It includes a wire remote control with an emergency stop button for safety and a durable steel housing. Applications: Ideal for use in garages, warehouses, construction sites, and factories for handling heavy materials. Power: Typically operates on standard household voltage (e.g., 220V) and is designed for portability and use in compact spaces.","AIpower Kuwait","Tools","Electric","Tools, Electric","TRUE","Active","AIP-1047","","Title","Default Title","","","","","","","","45","","","TRUE","","","","","","shopify","3","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776089876.jpg","1","Electric Hoist 900w 250kgs 500kgs Lifting Capacity","","FALSE","Electric Hoist 900w 250kgs 500kgs Lifting Capacity","Electric Hoist 900W, 250Kgs/500Kgs Lifting CapacityThis item is a mini electric wire rope hoist, a material handling tool used for raising and lowering heavy loads. Lifting Capacity: Depending on the setup, this type of hoist can lift up to 250 kg on a single line or 500 kg on a double line. Features: It includes a wir","","","","","","Electric","Tools","New","FALSE","","","","","",""
"","electric-hoist-900w-250kgs-500kgs-lifting-capacity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776089907.jpg","2","Electric Hoist 900w 250kgs 500kgs Lifting Capacity","","","","","","","","","","","","","","","","","","",""
"Total Random Orbital Sander 320w 125mm Electric Round Hair Clipper","total-random-orbital-sander-320w-125mm-electric-round-hair-clipper","TOTAL Random Orbital Sander 320W 125MM Electric Round Hair ClipperThe Total TF2131256 320W rotary sander is ideal for fine and medium finishing work, combining powerful performance with high rotation speed to achieve smooth, even surfaces. It features an ergonomic design for easy handling, a circular base, and a random vibration feature to minimize scratching on wood, metal, and paint.","AIpower Kuwait","Tools","Electric","Tools, Electric","TRUE","Active","AIP-1050","","Title","Default Title","","","","","","","","18","","","TRUE","","","","","","shopify","9","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776091027.jpg","1","Total Random Orbital Sander 320w 125mm Electric Round Hair Clipper","","FALSE","Total Random Orbital Sander 320w 125mm Electric Round Hair Clipper","TOTAL Random Orbital Sander 320W 125MM Electric Round Hair ClipperThe Total TF2131256 320W rotary sander is ideal for fine and medium finishing work, combining powerful performance with high rotation speed to achieve smooth, even surfaces. It features an ergonomic design for easy handling, a circular base, and a random","","","","","","Electric","Tools","New","FALSE","","","","","",""
"","total-random-orbital-sander-320w-125mm-electric-round-hair-clipper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776091058.jpg","2","Total Random Orbital Sander 320w 125mm Electric Round Hair Clipper","","","","","","","","","","","","","","","","","","",""
"Dca Admy125 Cordless Brushless Circular Saw Battery No Charger","dca-admy125-cordless-brushless-circular-saw-battery-no-charger","DCA ADMY125 Cordless Brushless Circular Saw, (Battery No Charger)The product in the image is the DCA ADMY125 Cordless Brushless Circular Saw. Technology: Features a brushless motor for increased efficiency and durability, along with a 2-speed adjustment setting. Performance: Offers a no-load speed of up to 6700 r/min and a maximum cutting capacity of 45mm at 0°. Specifications: Utilizes a 125mm (5-inch) blade and operates on a 20V battery system. Features: Designed with an ultra-slim body, adjustable 0-45° bevel cutting angle, and an anti-restart function. Warranty 6 months.","AIpower Kuwait","Tools","Cordless","Tools, Cordless","TRUE","Active","AIP-1059","","Title","Default Title","","","","","","","","33","","","TRUE","","","","","","shopify","3","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776266252.jpg","1","Dca Admy125 Cordless Brushless Circular Saw Battery No Charger","","FALSE","Dca Admy125 Cordless Brushless Circular Saw Battery No Charger","DCA ADMY125 Cordless Brushless Circular Saw, (Battery No Charger)The product in the image is the DCA ADMY125 Cordless Brushless Circular Saw. Technology: Features a brushless motor for increased efficiency and durability, along with a 2-speed adjustment setting. Performance: Offers a no-load speed of up to 6700 r/min a","","","","","","Cordless","Tools","New","FALSE","","","","","",""
"","dca-admy125-cordless-brushless-circular-saw-battery-no-charger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776266260.jpg","2","Dca Admy125 Cordless Brushless Circular Saw Battery No Charger","","","","","","","","","","","","","","","","","","",""
"","dca-admy125-cordless-brushless-circular-saw-battery-no-charger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776266467.jpg","3","Dca Admy125 Cordless Brushless Circular Saw Battery No Charger","","","","","","","","","","","","","","","","","","",""
"Dca Cordless 4v Engraver Dca Adsj0401 Type E","dca-cordless-4v-engraver-dca-adsj0401-type-e","DCA Cordless 4V engraver DCA ADSJ0401 (TYPE E)This cordless engraver is the ideal tool for precise and delicate work at home and in the workshop. Its compact body and comfortable grip ensure comfortable use, even during extended use. With three-speed speed control, the engraver is suitable for a variety of tasks, from grinding to engraving. The universal Type-C interface allows for quick and easy charging. A built-in LED light ensures excellent visibility in any conditions. Battery life test: The engraver can grind a steel plate for 39 minutes with a 14.7mm grinding stone on a single charge, demonstrating its high performance and reliability. Warranty 6 Months.","AIpower Kuwait","Tools","Cordless","Tools, Cordless","TRUE","Active","AIP-1065","","Title","Default Title","","","","","","","","18","","","TRUE","","","","","","shopify","7","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776143990.jpg","1","Dca Cordless 4v Engraver Dca Adsj0401 Type E","","FALSE","Dca Cordless 4v Engraver Dca Adsj0401 Type E","DCA Cordless 4V engraver DCA ADSJ0401 (TYPE E)This cordless engraver is the ideal tool for precise and delicate work at home and in the workshop. Its compact body and comfortable grip ensure comfortable use, even during extended use. With three-speed speed control, the engraver is suitable for a variety of tasks, from ","","","","","","Cordless","Tools","New","FALSE","","","","","",""
