"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Barcode","Option1 name","Option1 value","Option1 Linked To","Option2 name","Option2 value","Option2 Linked To","Option3 name","Option3 value","Option3 Linked To","Price","Compare-at price","Cost per item","Charge tax","Tax code","Unit price total measure","Unit price total measure unit","Unit price base measure","Unit price base measure unit","Inventory tracker","Inventory quantity","Continue selling when out of stock","Weight value (grams)","Weight unit for display","Requires shipping","Fulfillment service","Product image URL","Image position","Image alt text","Variant image URL","Gift card","SEO title","SEO description","Color (product.metafields.shopify.color-pattern)","Google Shopping / Google product category","Google Shopping / Gender","Google Shopping / Age group","Google Shopping / Manufacturer part number (MPN)","Google Shopping / Ad group name","Google Shopping / Ads labels","Google Shopping / Condition","Google Shopping / Custom product","Google Shopping / Custom label 0","Google Shopping / Custom label 1","Google Shopping / Custom label 2","Google Shopping / Custom label 3","Google Shopping / Custom label 4"
"","mq7500-oi-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-5500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647678.jpeg","3","Mq7500 Oi مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى 5500 واط","","","","","","","","","","","","","","","","","",""
"","mq7500-oi-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-5500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647679.jpeg","4","Mq7500 Oi مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى 5500 واط","","","","","","","","","","","","","","","","","",""
"Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","mq7500-si-مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-5500-واط","منتج خاصغير متوفرMQ7500-SI مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واطالقدرة المقدرة: ٥٠٠٠ واط رقم الموديل: MQ7500-SI أقصى قدرة بدء التشغيل: ٥٥٠٠ واط الجهد: ٢٣٠ فولت الطور، التردد: أحادي، ٥٠/٦٠ هرتز طريقة التشغيل: كهربائية القدرة الحصانية: ٩.٠ حصان سعة خزان الوقود: ١٠ لترات سعة زيت المحرك: ٠.٦ لتر مستوى الضوضاء: ٧٨.٥ ديسيبل عند ٧٥٪ المقبس: ١ × ١٣ أمبير، ١ × ٣٢ أمبير الوزن الصافي: ٤٥ كجم الأبعاد: ٦٢٥ مم × ٤٨٥ مم × ٥٧٠ مموقت التحضير 1 يوم220.000 د.ك+ أضف إلى السلة","AIpower Kuwait","مولدات","مولد انفيرتر","مولدات, مولد انفيرتر","TRUE","Active","AIP-18","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647648.jpeg","1","Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","","FALSE","Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","منتج خاصغير متوفرMQ7500-SI مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واطالقدرة المقدرة: ٥٠٠٠ واط رقم الموديل: MQ7500-SI أقصى قدرة بدء التشغيل: ٥٥٠٠ واط الجهد: ٢٣٠ فولت الطور، التردد: أحادي، ٥٠/٦٠ هرتز طريقة التشغيل: كهربائية القدرة الحصانية: ٩.٠ حصان سعة خزان الوقود: ١٠ لترات سعة زيت المحرك: ٠.٦ لتر مستوى الضوضاء: ٧٨.٥ ","","","","","","مولد انفيرتر","مولدات","New","FALSE","","","","",""
"","mq7500-si-مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-5500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647649.jpeg","2","Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","","","","","","","","","","","","","","","","","",""
"","mq7500-si-مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-5500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647649.jpeg","3","Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","","","","","","","","","","","","","","","","","",""
"","mq7500-si-مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-5500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647649.jpeg","4","Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","","","","","","","","","","","","","","","","","",""
"","mq7500-si-مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-5500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_41766647650.jpeg","5","Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","","","","","","","","","","","","","","","","","",""
"","mq7500-si-مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-5500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_51766647651.jpeg","6","Mq7500 Si مولد عاكس صامت بقدرة بدء تشغيل قصوى 5500 واط","","","","","","","","","","","","","","","","","",""
"Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","mq12500-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-8000-واط","غير متوفرMQ12500-OI مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واطالقدرة المقدرة: 7000 واط أقصى قدرة بدء التشغيل: 8000 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 18 حصانًا سعة خزان الوقود: 25 لترًا سعة زيت المحرك: 1.1 لتر مستوى الضوضاء: 82.6 ديسيبل عند 75% المقبس: مقبس واحد 13 أمبير، مقبس واحد 32 أمبير الوزن الصافي: 70 كجم الأبعاد: 680 مم × 535 مم × 615 مموقت التحضير 1 يوم295.000 د.ك+ أضف إلى السلة","AIpower Kuwait","مولدات","مولد انفيرتر","مولدات, مولد انفيرتر","TRUE","Active","AIP-21","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647614.jpeg","1","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","","FALSE","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","غير متوفرMQ12500-OI مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واطالقدرة المقدرة: 7000 واط أقصى قدرة بدء التشغيل: 8000 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 18 حصانًا سعة خزان الوقود: 25 لترًا سعة زيت المحرك: 1.1 لتر مستوى الضوضاء: 82.6 ديسيبل عند 75%","","","","","","مولد انفيرتر","مولدات","New","FALSE","","","","",""
"","mq12500-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-8000-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647615.jpeg","2","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","","","","","","","","","","","","","","","","","",""
"","mq12500-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-8000-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647615.jpeg","3","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","","","","","","","","","","","","","","","","","",""
"","mq12500-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-8000-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647616.jpeg","4","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","","","","","","","","","","","","","","","","","",""
"","mq12500-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-8000-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_41766647616.jpeg","5","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","","","","","","","","","","","","","","","","","",""
"","mq12500-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-8000-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_51766647617.jpeg","6","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","","","","","","","","","","","","","","","","","",""
"","mq12500-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-8000-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_61766647617.jpeg","7","Mq12500 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 8000 واط","","","","","","","","","","","","","","","","","",""
"Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","mq13000-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-تبلغ-9500-واط","شائعغير متوفرMQ13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واطالقدرة المقدرة: 9000 واط رقم الموديل: MQ 13000 أقصى قدرة بدء التشغيل: 9500 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 20 حصانًا سعة خزان الوقود: 26 لترًا سعة زيت المحرك: 1.1 لتر مستوى الضوضاء: 83 ديسيبل عند 75% المقبس: مقبس واحد 13 أمبير، مقبس واحد 40 أمبير شاشة عرض رقمية: عداد رقمي ذكي 3 في 1 الوزن الصافي: 92 كجم الأبعاد: 705 مم × 545 مم × 575 مموقت التحضير 1 يوم230.000 د.ك+ أضف إلى السلة","AIpower Kuwait","مولدات","مولد بنزين","مولدات, مولد بنزين","TRUE","Active","AIP-24","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647574.jpeg","1","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","","FALSE","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","شائعغير متوفرMQ13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واطالقدرة المقدرة: 9000 واط رقم الموديل: MQ 13000 أقصى قدرة بدء التشغيل: 9500 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 20 حصانًا سعة خزان الوقود: 26 لترًا سعة زيت المحرك: 1.1 لتر ","","","","","","مولد بنزين","مولدات","New","FALSE","","","","",""
"","mq13000-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-تبلغ-9500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647573.jpeg","2","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","","","","","","","","","","","","","","","","","",""
"","mq13000-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-تبلغ-9500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647573.jpeg","3","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","","","","","","","","","","","","","","","","","",""
"","mq13000-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-تبلغ-9500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647574.jpeg","4","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","","","","","","","","","","","","","","","","","",""
"","mq13000-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-تبلغ-9500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_41766647575.jpeg","5","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","","","","","","","","","","","","","","","","","",""
"","mq13000-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-تبلغ-9500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_51766647575.jpeg","6","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","","","","","","","","","","","","","","","","","",""
"","mq13000-مولد-كهربائي-عاكس-ذو-تشغيل-بالمفتاح-وقدرة-بدء-تشغيل-قصوى-تبلغ-9500-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_61766647576.jpeg","7","Mq13000 مولد كهربائي عاكس ذو تشغيل بالمفتاح وقدرة بدء تشغيل قصوى تبلغ 9500 واط","","","","","","","","","","","","","","","","","",""
"مولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واط","مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-9800-واط","غير متوفرمولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واطالقدرة المقدرة: 9000 واط أقصى قدرة بدء التشغيل: 9800 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 20 حصانًا سعة خزان الوقود: 32 لترًا سعة زيت المحرك: 1.1 لتر مستوى الضوضاء: 72.7 ديسيبل عند 75% المقابس: مقبس واحد 13 أمبير، مقبس واحد 32 أمبير، مقبس واحد 40 أمبير شاشة عرض رقمية: عداد رقمي ذكي 3 في 1 الوزن الصافي: 92 كجم الأبعاد: 910 مم × 675 مم × 810 مموقت التحضير 1 يوم535.000 د.ك+ أضف إلى السلة","AIpower Kuwait","مولدات","مولد انفيرتر","مولدات, مولد انفيرتر","TRUE","Active","AIP-27","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647458.jpeg","1","مولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واط","","FALSE","مولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واط","غير متوفرمولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واطالقدرة المقدرة: 9000 واط أقصى قدرة بدء التشغيل: 9800 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 20 حصانًا سعة خزان الوقود: 32 لترًا سعة زيت المحرك: 1.1 لتر مستوى الضوضاء: 72.7 ديسيبل عند 75% المقابس: مقبس واحد 13 أمب","","","","","","مولد انفيرتر","مولدات","New","FALSE","","","","",""
"","مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-9800-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647458.jpeg","2","مولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واط","","","","","","","","","","","","","","","","","",""
"","مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-9800-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647459.jpeg","3","مولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واط","","","","","","","","","","","","","","","","","",""
"","مولد-عاكس-صامت-بقدرة-بدء-تشغيل-قصوى-9800-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647459.jpeg","4","مولد عاكس صامت بقدرة بدء تشغيل قصوى 9800 واط","","","","","","","","","","","","","","","","","",""
"Mq15800 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 9800 واط","mq15800-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-9800-واط","غير متوفرMQ15800-OI مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 9800 واطالقدرة المقدرة: 9000 واط أقصى قدرة بدء التشغيل: 9800 واط الجهد: 230 فولت الطور، التردد: ثلاثي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 20 حصانًا سعة خزان الوقود: 28 لترًا سعة زيت المحرك: 1.1 لتر مستوى الضوضاء: 82.9 ديسيبل عند 75% المقابس: مقبس واحد 13 أمبير، مقبس واحد 32 أمبير، مقبس واحد 50 أمبير شاشة عرض رقمية: عداد رقمي ذكي 3 في 1 الوزن الصافي: 74 كجم الأبعاد: 735 مم × 538 مم × 643 مموقت التحضير 1 يوم375.000 د.ك+ أضف إلى السلة","AIpower Kuwait","مولدات","مولد انفيرتر","مولدات, مولد انفيرتر","TRUE","Active","AIP-30","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647430.jpg","1","Mq15800 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 9800 واط","","FALSE","Mq15800 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 9800 واط","غير متوفرMQ15800-OI مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 9800 واطالقدرة المقدرة: 9000 واط أقصى قدرة بدء التشغيل: 9800 واط الجهد: 230 فولت الطور، التردد: ثلاثي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 20 حصانًا سعة خزان الوقود: 28 لترًا سعة زيت المحرك: 1.1 لتر مستوى الضوضاء: 82.9 ديسيبل عند 75%","","","","","","مولد انفيرتر","مولدات","New","FALSE","","","","",""
"","mq15800-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-9800-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647431.jpg","2","Mq15800 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 9800 واط","","","","","","","","","","","","","","","","","",""
"","mq15800-oi-مولد-كهربائي-عاكس-بتحكم-عن-بعد-قدرة-بدء-تشغيل-قصوى-9800-واط","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647431.jpg","3","Mq15800 Oi مولد كهربائي عاكس بتحكم عن بعد قدرة بدء تشغيل قصوى 9800 واط","","","","","","","","","","","","","","","","","",""
"Mq10000i مولد ديزل عاكس بقدرة بدء تشغيل قصوى 6500 واط","mq10000i-مولد-ديزل-عاكس-بقدرة-بدء-تشغيل-قصوى-6500-واط","محدودغير متوفرMQ10000i مولد ديزل عاكس بقدرة بدء تشغيل قصوى 6500 واطالقدرة المقدرة: 6000 واط رقم الموديل: MQ10000i أقصى قدرة بدء التشغيل: 6500 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 11 حصانًا سعة خزان الوقود: 25 لترًا سعة زيت المحرك: 1.65 لترًا مستوى الضوضاء: 77 ديسيبل عند 75% المقبس: مقبس واحد 13 أمبير، مقبس واحد 32 أمبير شاشة عرض رقمية: عداد رقمي ذكي 3 في 1 الوزن الصافي: 167 كجم الأبعاد: 780 مم × 615 مم × 810 مموقت التحضير 1 يوم390.000 د.ك+ أضف إلى السلة","AIpower Kuwait","مولدات","مولد انفيرتر","مولدات, مولد انفيرتر","TRUE","Active","AIP-33","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647405.jpeg","1","Mq10000i مولد ديزل عاكس بقدرة بدء تشغيل قصوى 6500 واط","","FALSE","Mq10000i مولد ديزل عاكس بقدرة بدء تشغيل قصوى 6500 واط","محدودغير متوفرMQ10000i مولد ديزل عاكس بقدرة بدء تشغيل قصوى 6500 واطالقدرة المقدرة: 6000 واط رقم الموديل: MQ10000i أقصى قدرة بدء التشغيل: 6500 واط الجهد: 230 فولت الطور، التردد: أحادي، 50/60 هرتز طريقة التشغيل: كهربائية القدرة الحصانية: 11 حصانًا سعة خزان الوقود: 25 لترًا سعة زيت المحرك: 1.65 لترًا مستوى الضوضاء: 77 ديس","","","","","","مولد انفيرتر","مولدات","New","FALSE","","","","",""
